"Specification","Country","Year","Sequence","Period","Ny","No","n","p","p1","eta","AK","AL","k1","k2","k","X","L","w","Y","u","theta","tau","b","h","S","K","phi","sigma","a","alpha","gamma","omega","beta","A"
"0","United States",2080,4,3,2.36513389415592,1.60248261314822,1.08117670392698,0.732544941351919,0.844757600054696,1.2214035494178,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0677171259633,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.122115824504624,1.89125716076725,0.707284520178955,33
"1","France",1970,1,1,1.16751885800966,0.42950805111709,1.13420764298084,0.417253486705376,0.583439336814264,3.09766308785519,1,1,0.856517214381237,0.59256971646793,1.00002085974391,0.129590290654779,0.999979140691209,18.8108741219831,25.7766076189839,0.143500651975823,0.729750090399701,0.337492645828885,10.947610378383,15.9839982972645,4.01342797523006,1,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.5,1.22002385870924,1.48760134019268,25.777
"1","France",1980,2,1,1.34186891238396,0.427936554382909,1.39082300545825,0.443548545777756,0.612781620210724,3.62377347619808,1,1,1.30853569888263,0.32588641695932,2.33972327685726,0.151489538239228,0.750466259169646,22.6040742403382,24.815219110113,0.440730571933162,0.683596423705415,0.482846228673836,10.0465130012235,14.1151777166307,4.27814104319092,1.75588337507522,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.482579991434962,1.22002385870924,1.48760134019268,25.777
"1","France",1990,3,1,1.42926663692941,0.509709292390284,1.36164150128402,0.485592616644142,0.666510958052407,3.32317898521721,1,1,1.7603018053015,0.453326124321491,3.08195343266579,0.138896229838486,0.81634609224703,24.1440971908437,29.5165931490727,0.42883569016846,0.667757938493555,0.482022458757499,10.8842882381092,14.8250327025487,5.20558191815103,2.51594064124403,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.391852220123263,1.22002385870924,1.48760134019268,25.777
"1","France",2000,4,1,1.50822793488699,0.574934411325022,1.37651312106404,0.52472490572151,0.683436019881079,3.13328093444403,1,1,2.14479933296173,0.56730185628168,3.70427578591236,0.133811631311615,0.873273604789961,25.2757504132258,33.5977862372404,0.420993614698301,0.656967263297343,0.481367244183068,11.467014129333,15.4658397928833,5.87614648209937,3.23484626869985,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.352289801344038,1.22002385870924,1.48760134019268,25.777
"1","France",2010,1,2,1.55084965813462,0.681176428235305,1.32832942910956,0.583439336814264,0.685327857682168,2.7216844372568,1,1,2.58788977653543,0.970372303897783,3.89348209096636,0.13722303257596,1.03080684114151,25.597761772698,40.3451183921838,0.335327679420988,0.654015876139293,0.445162704642142,12.3814763701376,16.9137446554918,6.62614201537826,4.01342797523006,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2020,2,2,1.52288303599933,0.822272606241044,1.13489702454898,0.612781620210724,0.707316362457828,2.23633389477931,1,1,2.80923809777917,2.05150802165532,3.20803797707927,0.131638748552973,1.33356932609816,24.3833625338332,48.866735295243,0.124312705195338,0.665420027464298,0.36730249185947,13.5244538956153,18.7146075216601,7.4304118651607,4.27814104319092,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2030,3,2,1.50691375131699,0.95262187549216,1.05432654228493,0.666510958052407,0.742598301973306,1.94069241201667,1,1,3.45446573408832,3.52202212915987,3.45446573408832,0,1.50691375131699,24.8357609983723,56.6121446361968,0,0.661083412638291,0.333698558177201,16.5481033619819,19.8309439730827,8.27639426195867,5.20558191815103,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2040,4,2,1.50513231287981,1.03077729689262,0.997947510495219,0.683436019881079,0.773731138264388,1.81635215660623,1,1,3.90407303850674,4.53316263987729,3.90407303850674,0,1.50513231287981,25.6155185156784,58.9653189937616,0,0.653854592615665,0.328766140243818,17.1940033629347,18.8069725558225,8.82655035247469,5.87614648209937,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2050,1,3,1.50991093243198,1.06284047379652,0.973602389188466,0.685327857682168,0.800578416558011,1.78806351961648,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62614201537826,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2060,2,3,1.53037956973227,1.07716008947178,1.00492259323647,0.707316362457828,0.819853976974278,1.803226729581,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4304118651607,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2070,3,3,1.52358967589863,1.11903159294822,1.01106627673088,0.742598301973306,0.858609575026038,1.75698658904432,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27639426195867,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","France",2080,4,3,1.51826759521563,1.16456773768301,1.00872699511094,0.773731138264388,0.897365173077799,1.71009365220253,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.82655035247469,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.359413565988444,1.22002385870924,1.48760134019268,25.777
"1","United States",1970,1,1,1.19312415621366,0.355751694179942,1.59727372629601,0.476256248136138,0.560957405255052,2.41818566209229,1,1,0.838135742028278,0.438902903517372,0.999978239356984,0.170945853852345,1.00002176111655,22.2844114926168,33.0004849350753,0.161846019202153,0.67528996831821,0.257208000979573,13.9517133711345,16.2863019027598,5.25191710340348,1,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.5,1.90737156328236,0.727888601910192,33
"1","United States",1980,2,1,1.41143770747551,0.434438641680041,1.76140352737387,0.542157653738335,0.634152212887378,2.4259289124321,1,1,1.00732784525912,0.431307716328763,1.26247312573639,0.152925999017415,1.1261867485373,23.7269013570301,40.1299233720328,0.202099573666917,0.665860276991241,0.27951577137105,14.6706915358491,16.1866762825538,6.98103942612388,1.42178050458879,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.409347984264598,1.90737156328236,0.727888601910192,33
"1","United States",1990,3,1,1.61948865418536,0.502449645934745,1.60929895769471,0.499288271891971,0.668439713869851,2.44550637735017,1,1,1.16154812787469,0.412787775274469,1.51389630369812,0.121293910016568,1.24256463919501,24.946439418635,47.0787308655,0.232742609228068,0.658419692407889,0.298516136103173,15.5006167171305,16.3423463608715,8.52419409598914,1.88111401438331,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.292584622304144,1.90737156328236,0.727888601910192,33
"1","United States",2000,4,1,1.83186461476798,0.53861576068192,1.70356699419654,0.500892929015935,0.644116777375506,2.55145000108777,1,1,1.29079090677946,0.327459606754382,1.82117347303628,0.106937011141081,1.29836845429741,26.2816120604083,52.4353069295827,0.29123121663559,0.650767927670223,0.33087196303515,15.8022553062159,16.5589851886398,9.41452414150376,2.36455418719356,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.241710811290558,1.90737156328236,0.727888601910192,33
"1","United States",2010,1,2,1.97721297514694,0.669291830816739,1.65717286407272,0.560957405255052,0.647220327049491,2.21942444470749,1,1,2.65622225294833,0.701068383065369,3.7123831747669,0.10780866321216,1.41470232359116,32.4847381030577,74.0544028045775,0.284496742954042,0.620573966370645,0.332315485133941,19.4728700792848,20.4032491203185,12.5808987160436,5.25191710340348,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2020,2,2,2.03832140852277,0.895066345548283,1.4441454962745,0.634152212887378,0.687350319801348,1.74293356897158,1,1,3.42489628815863,2.62343353496301,3.66591410426835,0.107592966939232,1.90431069238519,32.3582529080086,99.2086304428547,0.0657456255805606,0.621117000855271,0.239564262974819,22.0963505795668,23.2448630998903,15.6922443023358,6.98103942612388,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2030,3,2,2.09787643150285,1.08253053261913,1.29539433702185,0.668439713869851,0.723180221906701,1.50756501362813,1,1,4.06324889682977,5.79288071069378,4.06324889682977,0,2.09787643150285,33.4116398348037,113.664152889199,0,0.616671923078725,0.193704582392968,26.9396520935388,20.3387032559562,18.4269987642901,8.52419409598914,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2040,4,2,2.18755536034529,1.17993473225257,1.19416868621722,0.644116777375506,0.732544941351919,1.4483287541599,1,1,4.30367354909718,7.21028194355963,4.30367354909718,0,2.18755536034529,34.0204959200103,121.172449765736,0,0.614180189930169,0.183971620883562,27.7616901423434,18.8928178656772,19.9731067681996,9.41452414150376,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2050,1,3,2.25820481119575,1.2796924284211,1.14211510827655,0.647220327049491,0.747184873752377,1.38761495489052,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5808987160436,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2060,2,3,2.28827214721836,1.40104087200606,1.1226257731732,0.687350319801348,0.770998225823901,1.29794593759044,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6922443023358,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2070,3,3,2.31893665916025,1.51714274326707,1.10537333102076,0.723180221906701,0.807877912939298,1.23445153080524,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4269987642901,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"1","United States",2080,4,3,2.36513389415592,1.60248261314822,1.08117670392698,0.732544941351919,0.844757600054696,1.2110845382678,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9731067681996,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33
"2","France",1970,1,1,1.16751885800966,0.42950805111709,1.13420764298084,0.417253486705376,0.583439336814264,3.09075914201772,1,1,0.856517214381237,0.597630804312499,1.00002135269131,0.147117186012451,0.99997864776462,18.8108759704543,25.7765983466034,0.143501074175932,0.729750064894873,0.337492708352993,10.7574045272346,16.0581766837668,4.0044816223449,1,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.602574936261246,1.2227490722422,1.49450528603015,25.777
"2","France",1980,2,1,1.34186891238396,0.427936554382909,1.39082300545825,0.443548545777756,0.612781620210724,3.61569695686806,1,1,1.30853569888263,0.328669785291765,2.36105538818803,0.17157543321458,0.743685804178762,22.6520460059283,24.6617909145006,0.445783565506757,0.683081172353464,0.483587942350593,9.85347786077627,14.0954556180223,4.24306028327136,1.75588337507522,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.58158121515975,1.2227490722422,1.49450528603015,25.777
"2","France",1990,3,1,1.42926663692941,0.509709292390284,1.36164150128402,0.485592616644142,0.666510958052407,3.31577241869546,1,1,1.7603018053015,0.457197944419056,3.10774616160411,0.158336935414679,0.809570830567897,24.1934979324453,29.3528435512967,0.433576066459401,0.667272667511191,0.482733168052362,10.6818982820899,14.8124895939515,5.1656121123227,2.51594064124403,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.472240653129205,1.2227490722422,1.49450528603015,25.777
"2","France",2000,4,1,1.50822793488699,0.574934411325022,1.37651312106404,0.52472490572151,0.683436019881079,3.12629760499488,1,1,2.14479933296173,0.572147133468882,3.73385654929202,0.152976543700554,0.866355261910963,25.32670686401,33.4227439953524,0.425580681890845,0.656496838247711,0.482070193209047,11.2567432436082,15.4569157900215,5.83258071831698,3.23484626869985,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.424562009180742,1.2227490722422,1.49450528603015,25.777
"2","France",2010,1,2,1.55084965813462,0.681176428235305,1.32832942910956,0.583439336814264,0.685327857682168,2.71561845738469,1,1,2.58212109816082,0.978660171697097,3.90340940240199,0.156525283159614,1.02589331774441,25.6144066772641,40.1882058677746,0.338495957771713,0.653864686934532,0.445494251066752,12.1454129849344,16.9233735106578,6.58461387135918,4.0044816223449,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2020,2,2,1.52288303599933,0.822272606241044,1.13489702454898,0.612781620210724,0.707316362457828,2.23134964450865,1,1,2.7862023431675,2.06902977820631,3.16937419608702,0.149891939984269,1.33876911363446,24.310580079952,48.8588661122115,0.120898268621168,0.666127897254712,0.366218611441651,13.2628714731886,18.7907838570854,7.40964998630353,4.24306028327136,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2030,3,2,1.50691375131699,0.95262187549216,1.05432654228493,0.666510958052407,0.742598301973306,1.93636707549047,1,1,3.42794145173082,3.55210342236608,3.42794145173082,0,1.50691375131699,24.787981231521,56.4645465345781,0,0.661536345860704,0.333195193828849,16.5287450204585,19.7494053108186,8.26671235079333,5.1656121123227,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2040,4,2,1.50513231287981,1.03077729689262,0.997947510495219,0.683436019881079,0.773731138264388,1.81230394459759,1,1,3.87512823185447,4.57187999869018,3.87512823185447,0,1.50513231287981,25.5669240749512,58.813723333814,0,0.654296333999135,0.328354081748667,17.1719201971827,18.7351100744183,8.81521394812848,5.83258071831698,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2050,1,3,1.50991093243198,1.06284047379652,0.973602389188466,0.685327857682168,0.800578416558011,1.78407835617447,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58461387135918,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2060,2,3,1.53037956973227,1.07716008947178,1.00492259323647,0.707316362457828,0.819853976974278,1.7992077709917,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.40964998630353,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2070,3,3,1.52358967589863,1.11903159294822,1.01106627673088,0.742598301973306,0.858609575026038,1.75307068860457,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26671235079333,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","France",2080,4,3,1.51826759521563,1.16456773768301,1.00872699511094,0.773731138264388,0.897365173077799,1.70628226483826,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.81521394812848,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,25.777
"2","United States",1970,1,1,1.19312415621366,0.355751694179942,1.59727372629601,0.476256248136138,0.560957405255052,2.39699507116523,1,1,0.838135742028278,0.46051144111207,0.999988316268964,0.2355882056986,1.00001168386755,22.2844710560712,33.0002603692116,0.161854465304726,0.675289563644487,0.257208926691745,13.0783919359334,16.75989474287,5.20589753781126,1,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.814204540149077,1.92423364657558,0.74907919283725,33
"2","United States",1980,2,1,1.41143770747551,0.434438641680041,1.76140352737387,0.542157653738335,0.634152212887378,2.40467046730634,1,1,1.00732784525912,0.452542319537088,1.26621787970968,0.214655984130294,1.1228561271894,23.7460937183479,40.0508661086173,0.204459310359697,0.665739581165354,0.279764160802915,13.798853260429,16.625367481919,6.90634449483739,1.42178050458879,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.666585974578217,1.92423364657558,0.74907919283725,33
"2","United States",1990,3,1,1.61948865418536,0.502449645934745,1.60929895769471,0.499288271891971,0.668439713869851,2.42407637465671,1,1,1.16154812787469,0.433110584919079,1.51924247182937,0.17546369110152,1.23819209195633,24.9709941701985,46.9695977414454,0.235442564690787,0.658274479590547,0.298773997940785,14.6923387225632,16.7801018889747,8.43038968294147,1.88111401438331,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.476447455715674,1.92423364657558,0.74907919283725,33
"2","United States",2000,4,1,1.83186461476798,0.53861576068192,1.70356699419654,0.500892929015935,0.644116777375506,2.52909161310646,1,1,1.29079090677946,0.34358144866199,1.83262385509451,0.156977623812186,1.29025614319073,26.3286633081817,52.2219117489942,0.29565966131501,0.65050700822028,0.331188997880545,15.0507348120342,16.9763267423121,9.29658479532784,2.36455418719356,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.393604079911779,1.92423364657558,0.74907919283725,33
"2","United States",2010,1,2,1.97721297514694,0.669291830816739,1.65717286407272,0.560957405255052,0.647220327049491,2.19997560079175,1,1,2.63294728653314,0.735584132199216,3.6936025369553,0.158357477777387,1.4094363120355,32.4337292051765,73.6369474426494,0.287160093651136,0.620792649126377,0.332225097108071,18.4864363780308,20.8696329645782,12.3948900411162,5.20589753781126,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2020,2,2,2.03832140852277,0.895066345548283,1.4441454962745,0.634152212887378,0.687350319801348,1.72766022050538,1,1,3.38825097256994,2.75259322316087,3.58489950999757,0.157660263041665,1.92650992742669,32.1355063839451,99.5200073207802,0.0548546861297552,0.622079657530602,0.238924766474832,20.8901594644419,23.9558050029285,15.5769997437524,6.90634449483739,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2030,3,2,2.09787643150285,1.08253053261913,1.29539433702185,0.668439713869851,0.723180221906701,1.49435420272947,1,1,4.01853491289866,6.07808201516333,4.01853491289866,0,2.09787643150285,33.296144805369,113.183343293564,0,0.617150858195771,0.194682126582706,26.813980527654,20.3548752688014,18.3410381222883,8.43038968294147,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2040,4,2,2.18755536034529,1.17993473225257,1.19416868621722,0.644116777375506,0.732544941351919,1.43563703133712,1,1,4.24975978384403,7.5652662628639,4.24975978384403,0,2.18755536034529,33.8856934942087,120.58493283766,0,0.614727136283839,0.18499393875587,27.6170455872409,18.9056911967193,19.8690424577168,9.29658479532784,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2050,1,3,2.25820481119575,1.2796924284211,1.14211510827655,0.647220327049491,0.747184873752377,1.37545526784321,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3948900411162,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2060,2,3,2.28827214721836,1.40104087200606,1.1226257731732,0.687350319801348,0.770998225823901,1.28657202125304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5769997437524,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2070,3,3,2.31893665916025,1.51714274326707,1.10537333102076,0.723180221906701,0.807877912939298,1.22363401674144,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3410381222883,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
"2","United States",2080,4,3,2.36513389415592,1.60248261314822,1.08117670392698,0.732544941351919,0.844757600054696,1.2004717894492,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8690424577168,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,33
